state,age,dx,bsn,exc,exposure,exc_r,bsn_r,mx
Colorado,55,17731.245143284348,16002.215577213368,1729.029566070979,1769161.0506502395,97.7316093091406,904.508697573457,1002.2403068825976
Colorado,65,27969.40367994458,22542.333559959683,5427.070119984894,1348490.5400410679,402.45518665778803,1671.671612859306,2074.126799517094
Colorado,75,33175.487990430905,27488.835105743125,5686.652884687777,635051.067761807,895.4638726504292,4328.602296918514,5224.066169568943
Colorado,85,39616.588527203676,37590.476138728176,2026.1123884754995,282775.00410677615,716.5104266819981,13293.42254187855,14009.932968560548
Connecticut,0,609.0337312875746,646.6843197982521,-37.65058851067747,2016044.3018480493,-1.8675476762174459,32.07689033447605,30.209342658258606
Connecticut,15,796.0330727155965,789.4979642949112,6.53510842068529,1224977.7056810404,0.5334879476073421,64.44998636575028,64.98347431335763
Connecticut,25,1964.0958841608358,1756.0043893744141,208.09149478642166,1421081.6030116358,14.643177024135875,123.56816003057045,138.21133705470632
Connecticut,35,2972.149409316253,2293.064151073118,679.0852582431348,1391215.8350444902,48.812358308257615,164.82447175421828,213.63683006247595
Connecticut,45,5068.2410508133735,4788.280010201366,279.9610406120072,1321879.2470910335,21.179017767931356,362.2327849339186,383.41180270185
Connecticut,55,12203.601397495779,10468.64243356144,1734.958963934338,1421405.3401779602,122.05940943750224,736.4994444336872,858.5588538711895
Connecticut,65,17945.86106902036,15186.5213514053,2759.3397176150615,1021565.0691307323,270.10905139532935,1486.593640513548,1756.7026919088773
Connecticut,75,25158.19021930469,21203.80328819059,3954.3869311141007,589822.9527720739,670.4362576141048,3594.9437349862515,4265.379992600357
Connecticut,85,38641.794165885534,37693.75057810061,948.04358778492406,309821.6167008898,305.9965918066302,12166.275219747235,12472.271811553865
Delaware,0,340,296.5912285259763,43.40877147402367,528971.1861738535,8.206263896528535,56.06944882409864,64.27571272062718
Delaware,15,321,301.74038179899674,19.25961820100325,321314.11430527037,5.994015620087357,93.90822511840322,99.90224073849058
Delaware,25,709,722.9411195320672,-13.941119532067276,325657.63312799454,-4.280912871029785,221.9942190785151,217.71330620748535
Delaware,35,1054,881.5350403410963,172.46495965890364,345444.25051334704,49.925555108418294,255.1888008068139,305.1143559152322
Delaware,45,1761,1686.8626122414903,74.13738775850973,353934.16837782343,20.946660249927703,476.60349380022853,497.55015405015627
Delaware,55,4247,3701.2113726470798,545.7886273529202,415348.4839151266,131.40498845890772,891.109879048793,1022.5148675077006
Delaware,65,6985,5649.650971158007,1335.349028841992,316282.3169062286,422.2016083301604,1786.2683650546976,2208.4699733848583
Delaware,75,8536,6928.700644176281,1607.2993558237195,154783.22792607802,1038.4195867728897,4476.389811101056,5514.809397873945
Delaware,85,9084,8573.340199579003,510.65980042099693,62627.81108829569,815.3882301603105,13689.349907969636,14504.738138129946
District of Columbia,0,560,273.26376872644295,286.73623127355705,267901.5352498289,107.03045468036011,102.00156877474164,209.03202345510175
District of Columbia,15,381,276.7821863495302,104.21781365046976,200357.8699520876,52.0158323081553,138.14390541071248,190.15973771886777
District of Columbia,25,735,524.2442258399999,210.75577416000004,258636.53867214237,81.48723890368878,202.69534557317598,284.18258447686475
District of Columbia,35,1023,707.2019422405369,315.7980577594632,193036.3661875428,163.59511111634393,366.3568457113729,529.9519568277168
District of Columbia,45,1587,1437.860001968322,149.13999803167795,155183.40041067763,96.1056386424022,926.5552875907905,1022.6609262331928
District of Columbia,55,3748,3087.9978671962417,660.0021328037585,129032.75838466804,511.4996695925718,2393.1890675315244,2904.688737124096
District of Columbia,65,4730,3403.4826473997314,1326.5173526002686,99481.43052703628,1333.432124540829,3421.224071033799,4754.656195574628
District of Columbia,75,3894,3294.4117010840264,599.5882989159734,52934.207392197124,1132.7047828893287,6223.596920371846,7356.301703261175
District of Columbia,85,3851,4469.563187195167,-618.5631871951674,25564.366872005477,-2419.6303796302163,17483.56691003996,15063.936530409745
Florida,0,5611.230509664962,5925.792588544662,-314.56207887970027,12145710.092402464,-2.589902743327202,48.78918188777977,46.19927914445256
Florida,15,6617.2552110940505,5917.478603853614,699.7766072404376,7488010.968514716,9.345293565712307,79.02604081023902,88.37133437595132
Florida,25,15466.591111226728,12587.372822247095,2879.218288979633,7959495.596167009,36.173376242159804,158.14284548770522,194.31622172986502
Florida,35,23068.90751941102,16790.092083572003,6278.815435839019,7825815.391512663,80.2320923983025,214.54751030520566,294.77960270350815
Florida,45,38979.49334622115,34605.922028402085,4373.571317819067,8032065.711156742,54.45138866013094,430.84709803025623,485.2984866903871
Florida,55,90865.48169916969,80383.7609854003,10481.72071376939,10626144.890485968,98.64086008420713,756.4715314334857,855.1123915176929
Florida,65,143914.5137071673,120912.3578580879,23002.155849079427,9192378.689253936,250.2307251111117,1315.3544033106114,1565.5851284217226
Florida,75,187186.2002774594,157747.46703177728,29438.73324568209,4465103.59137577,659.3068367448906,3532.8960191755095,4192.202855920401
Florida,85,217800.3266185857,205346.06863611506,12454.257982470648,1989123.9746748803,626.1177352963272,10323.442442529436,10949.560177825762
Georgia,0,3479.0126081582202,3930.119481384519,-451.1068732262985,6993082.167008898,-6.450758942236871,56.200104439292204,49.74934549705532
Georgia,15,4219.01891223733,3437.3015485238675,781.7173637134624,4482569.606433949,17.43904573375599,76.68149856703215,94.12054430078814
Georgia,25,8145.03065512979,6055.655649794006,2089.3750053357835,4327796.40862423,48.278033624044205,139.92468864123506,188.20272226527928
Georgia,35,12248.044004944375,8836.556842364822,3411.4871625795545,4141613.508555784,82.37096859791654,213.36024774185665,295.73121633977314
Georgia,45,21840.074412855378,18780.918701874383,3059.1557109809937,4042301.2340862425,75.67856856349579,464.60957791830145,540.2881464817973
Georgia,55,47008.15970333746,40407.964499198206,6600.195204139251,3715644.0232717316,177.6326031988282,1087.5090360141076,1265.1416392129356
Georgia,65,69021.21260815822,56338.61477845626,12682.59782970196,2581424.4387405887,491.3023073373194,2182.462284502987,2673.7645918403064
Georgia,75,76451.23399258344,61942.865767058574,14508.368225524857,1216713.0082135524,1192.4232031370218,5091.0005357801365,6283.423738917159
Georgia,85,70328.2131025958,63358.16432634535,6970.048776250439,465315.68583162216,1497.9182925659206,13616.167744938639,15114.086037504561
Hawaii,0,318.0359353452193,410.09677794587043,-92.06084260065114,820015.1711156742,-11.226724314794991,50.010876919254066,38.784152604459074
Hawaii,15,257.0154600249103,265.35673867085734,-8.341278645947067,538745.1998631074,-1.5482789727066795,49.25458987630576,47.70631090359908
Hawaii,25,589.0310247140744,560.8676521906758,28.163372523398564,563932.325119781,4.994105013827071,99.45655306628252,104.4506580801096
Hawaii,35,1042.0629145387625,917.6920545700483,124.37085996871411,469655.1471594798,26.481315220523236,195.39699716277772,221.87831238330097
Hawaii,45,2036.1696880996844,1859.5074490192656,176.66223908041883,431908.0910335387,40.902738973394364,430.53313601269633,471.4358749860907
Hawaii,55,4419.360663579924,4112.024310236657,307.33635334326766,509874.855578371,60.27682086708199,806.4771708681784,866.7539917352603
Hawaii,65,7245.563854703889,6363.536032292416,882.0278224114729,454333.44147843943,194.13667185520833,1400.631221770718,1594.7678936259263
Hawaii,75,8235.701082846592,7116.385264354811,1119.3158184917802,238342.2286105407,469.6254730087215,2985.7844771533228,3455.409950162045
Hawaii,85,13085.059376146944,12933.125592719402,151.9337834275434,102000.4654346338,148.95400994509086,12679.477037295967,12828.431047241054
Idaho,0,431,545.4405431464569,-114.44054314645686,1111949.1546885695,-10.291886338859525,49.05265144962692,38.760765110767395
Idaho,15,598,599.1256359758326,-1.1256359758325378,626994.2409308692,-0.17952891786714953,95.55520559269229,95.37567667482514
Idaho,25,987,795.6130757313476,191.38692426865242,630003.6324435319,30.378701711026515,126.28706165478492,156.66576336581142
Idaho,35,1487,1189.6616570989647,297.33834290103516,747644.607118412,39.77001105472332,159.12127844861803,198.89128950334137
Idaho,45,2510,2246.184283981078,263.8157160189219,606935.9828884326,43.466810908691286,370.08586528210066,413.55267619079194
Idaho,55,5969,5354.55115880193,614.4488411980703,601156.4873374401,102.2111304029177,890.7083715452483,992.9195019481659
Idaho,65,10482,8884.882863261675,1597.1171367383256,487569.15331964404,327.5673052456779,1822.28157847321,2149.848883718888
Idaho,75,13598,11798.909702040184,1799.0902979598154,234108.62080766598,768.4852833496782,5039.92961102175,5808.414894371428
Idaho,85,14806,14434.847759962531,371.1522400374686,96430.94798083504,384.8891334255393,14969.102826647884,15353.991960073425
Illinois,0,2954.234934169061,3518.1828392405514,-563.9479050714907,7991336.435318275,-7.056991150805304,44.02496212888365,36.967970978078355
Illinois,15,3940.315042936882,3531.625677600095,408.68936533678743,4953593.656399726,8.250361125377873,71.29421431322815,79.544575438606
Illinois,25,7722.634242963008,6350.78092214438,1371.8533208186282,5300661.595482546,25.88079423873769,119.81109919480225,145.69189343353992
Illinois,35,10975.896312666106,8432.500462393702,2543.3958502724035,5092810.1321013,49.94091246875122,165.57657253392327,215.51748500267448
Illinois,45,20010.62773148557,17392.152229029503,2618.4755024560645,4745757.020533881,55.17508568446463,366.47793289410646,421.6530185785711
Illinois,55,46350.79064533283,40892.154086991635,5458.636558341199,4588072.352498289,118.97450909571798,891.2709073719186,1010.2454164676366
Illinois,65,71860.82665897702,58373.60517083811,13487.221488138912,3354440.0308008213,402.070729072448,1740.1892606469492,2142.2599897193973
Illinois,75,86718.99399465375,74396.50829267412,12322.48570197964,1737757.0561259412,709.1029012680692,4281.180043574649,4990.282944842717
Illinois,85,109327.68043681576,102854.0368970879,6473.643539727847,849900.0732375085,761.6946678293506,12101.897639011599,12863.592306840952
Indiana,0,2243.023994090001,2433.523049085767,-190.4990549957663,3984960.2936344966,-4.780450517915223,61.06768624452877,56.28723572661356
Indiana,15,2690.0317133184867,2383.4000438713065,306.63166944718046,2594324.0396988364,11.819328069857301,91.8697898720464,103.68911794190369
Indiana,25,5441.062282334753,4351.495187394222,1089.5670949405317,2499666.0841889116,43.58850575412247,174.08305913012336,217.6715648842458
Indiana,35,7564.087173346511,6055.677364685894,1508.4098086606173,2535554.3874058863,59.49033537410586,238.8305056584264,298.32084103253226
Indiana,45,13403.159197562361,12135.904772742137,1267.2544248202253,2358009.6153319646,53.74254695911488,514.6673149182058,568.4098618773207
Indiana,55,30859.39836601183,27350.794151515445,3508.604214496385,2339177.709103354,149.9930595628535,1169.248238176802,1319.2412977396555
Indiana,65,48371.613638587805,39633.99918447967,8737.614454108138,1750455.327173169,499.1623789804802,2264.2108352736473,2763.3732142541276
Indiana,75,56678.76416357332,48482.24398254267,8196.520181030653,890854.0506502396,920.0744134292217,5442.220748410494,6362.295161839716
Indiana,85,61594.859471174925,58984.547952682886,2610.31151849204,407328.31006160163,640.8372445552026,14480.836832520297,15121.674077075499
Iowa,0,714,871.4110232030534,-157.41102320305342,1677918.022587269,-9.38132978393862,51.93406420770065,42.55273442376203
Iowa,15,797,774.6995108013273,22.30048919867272,1082574.8733744011,2.05994890026976,71.56082501587885,73.62077391614862
Iowa,25,1463,1230.0495483594548,232.95045164054523,1022144.8179329226,22.79035686074695,120.34004641797985,143.13040327872682
Iowa,35,2428,1846.5854399204588,581.4145600795412,1161630.0896646134,50.051609824208974,158.96501445254455,209.01662427675353
Iowa,45,4633,4245.232429800772,387.7675701992283,1045974.5626283367,37.072370978586854,405.86383086920426,442.93620184779115
Iowa,55,11653,10678.562827690599,974.4371723094018,1128214.6146475016,86.36984131018849,946.5010193142198,1032.8708606244081
Iowa,65,19554,16397.638410030177,3156.3615899698243,920256.2580424367,342.98724538793323,1781.8556806026106,2124.842925990544
Iowa,75,25090,22160.032690633027,2929.9673093669726,474478.9671457906,617.5125795337303,4670.393046911188,5287.905626444919
Iowa,85,34672,34239.90503656113,432.09496343886485,267751.7303216975,161.37896211528223,12787.930444155369,12949.309406270651
Kansas,0,766.0279188193674,920.4980547437198,-154.47013592435232,1736899.8186173853,-8.893439579452217,52.99661182971731,44.1031722502651
Kansas,15,1076.0369008377536,898.2591311522224,177.77776968553127,1098410.6536618753,16.185000490741484,81.77807891407564,97.96307940481711
Kansas,25,1805.071303149901,1416.5227418062493,388.5485613436517,1055663.167008898,36.806111408107576,134.18321166019328,170.98932306830085
Kansas,35,2838.1058058695917,1966.6943732654684,871.411432604123,1098230.0670773443,79.3468926709646,179.07854030069652,258.42543297166117
Kansas,45,4515.191396895402,3853.1352396572725,662.05615723813,980056.9739904176,67.55282343867115,393.15420857307697,460.707032011748
Kansas,55,11260.488011650961,10227.971032646079,1032.5169790048826,1026867.0958247776,100.5502058838069,996.0364953003965,1096.5867011842033
Kansas,65,18237.741817239323,14662.219014846392,3575.522802392928,811055.5831622176,440.8480598151304,1807.7945974651936,2248.6426572803243
Kansas,75,21888.980320053222,18752.24713623918,3136.7331838140417,414879.9911019849,756.0579567798382,4519.9208297393025,5275.978786519141
Kansas,85,28124.35652548448,26860.752059643415,1263.6044658410628,214743.6557152635,588.4245854119771,12508.286668668374,13096.711254080352
Kentucky,0,1283.0479325911383,1377.2301566065821,-94.18222401544386,2422467.3196440795,-3.887863553481562,56.85237300988363,52.96450945640207
Kentucky,15,1792.0643289415489,1455.0736002408673,336.9907287006816,1670350.0061601643,20.17485721303183,87.11189839702047,107.28675561005228
Kentucky,25,4005.1504726432217,3171.6213316635644,833.5291409796573,1629865.4360027378,51.14097903836137,194.59406044231474,245.7350394806761
Kentucky,35,6873.270525168737,5020.902114411388,1852.368410757349,1655203.9315537303,111.91179379440827,303.34039321053905,415.25218700494736
Kentucky,45,11716.48385030257,10266.352623921675,1450.1312263808948,1636132.947980835,88.63162545381861,627.4766752048765,716.108300658695
Kentucky,55,25615.083964248577,21911.93139018415,3703.1525740644306,1723330.7022587268,214.88345615909938,1271.48732170005,1486.3707778591493
Kentucky,65,37960.54887484005,30988.676516515206,6971.872358324847,1316041.2614647502,529.7609248637974,2354.6888250315874,2884.4497498953847
Kentucky,75,42039.779558400245,35519.56413317744,6520.215425222807,626948.9815195071,1039.9913896374892,5665.463248235976,6705.454637873465
Kentucky,85,37998.57049286391,35901.79540127912,2096.775091584786,246045.62080766598,852.1895592784545,14591.519769150284,15443.709328428737
Louisiana,0,1873,1935.3053112661191,-62.30531126611902,2813675.3716632444,-2.21437454702845,68.78211078494476,66.56773623791631
Louisiana,15,2409,1867.0353386294307,541.9646613705692,1838860.7734428474,29.47284912472541,101.53217500712863,131.00502413185404
Louisiana,25,4711,3479.78976468453,1231.21023531547,1740840.151266256,70.7250596454769,199.89140083616482,270.61646048164175
Louisiana,35,7362,4998.549300877522,2363.450699122478,1786360.257357974,132.3053784580956,279.8175384997858,412.1229169578814
Louisiana,45,11195,9169.943570968502,2025.0564290314974,1579831.112936345,128.1818298455736,580.4382187362315,708.6200485818051
Louisiana,55,24842,21399.173451975268,3442.8265480247323,1715512.2648870635,200.6879588384279,1247.3926237644257,1448.0805826028536
Louisiana,65,35875,28486.388147578135,7388.611852421864,1341146.4503764545,550.9176011574209,2124.032624444714,2674.9502256021356
Louisiana,75,38314,31673.309623850204,6640.690376149794,658745.311430527,1008.0816152951304,4808.126763751631,5816.208379046762
Louisiana,85,36499,33320.69374617029,3178.306253829709,292848.5229295003,1085.3072510100546,11378.132767359677,12463.44001836973
Maine,0,281.0174771571665,279.82158201365485,1.1958951435116774,658354.8370978782,0.18164902513412876,42.50315578254854,42.68480480768267
Maine,15,333.015663476504,289.92344418021287,43.09221929629119,380559.9780971937,11.32337128873956,76.18337735613581,87.50674864487536
Maine,25,845.0663302273213,737.4359381587294,107.63039206859182,477962.0561259411,22.518605962359416,154.2875482911593,176.80615425351874
Maine,35,1433.096769357874,1018.2677063890402,414.82906296883397,570925.4236824093,72.65906294612523,178.35389074484016,251.0129536909654
Maine,45,2430.151994303107,2242.613400975862,187.53859332724468,513002.1718001369,36.557075902655,437.15475767022156,473.71183357287663
Maine,55,5932.371830020797,5374.190672608823,558.1811574119736,621746.1587953457,89.77637409026676,864.3705468195412,954.1469209098079
Maine,65,9689.600019668494,8594.664331307493,1094.935688361001,514139.0212183436,212.96490699467952,1671.6615500105227,1884.6264570052024
Maine,75,12558.748671893074,11329.238419794729,1229.510252098345,253816.70978781657,484.40871096555463,4463.55105196409,4947.959762929645
Maine,85,15292.931243895662,15039.652393571458,253.2788503242059,117794.73511293635,215.01712286323612,12767.67792648127,12982.695049344506
Maryland,0,1422.1629877625026,1749.7573066522302,-327.59431888972756,3969858.8699520878,-8.252039420577217,44.07605821698513,35.824018796407906
Maryland,15,1844.2293001208245,1817.8256686959098,26.40363142491475,2357208.099931554,1.1201230568349663,77.11774233037353,78.2378653872085
Maryland,25,4279.524429793399,4120.137914290949,159.38651550244964,2805753.3244353184,5.68070307943153,146.84604945162675,152.52675253105826
Maryland,35,5985.72402534866,4802.823545376088,1182.9004799725726,2568665.832991102,46.051162622237065,186.9773593625997,233.02852198483674
Maryland,45,9722.224838129683,9737.779793542846,-15.55495541316327,2210494.392881588,-0.7036867165668725,440.52497146797697,439.8212847514101
Maryland,55,22375.77360632609,20539.62824668027,1836.1453596458196,2294804.933607118,80.01313456998942,895.0489841589626,975.0621187289521
Maryland,65,33317.0897433709,28201.322997890893,5115.76674548001,1638100.0191649555,312.2988026144975,1721.5873675568914,2033.8861701713893
Maryland,75,40350.98798179961,34290.43838482769,6060.5495969719195,868758.0431211499,697.6107611272803,3947.0642782924806,4644.675039419761
Maryland,85,49501.283087348325,46176.375604043125,3324.9074833052073,383838.5085557837,866.225615510903,12030.157103773827,12896.38271928473
Massachusetts,0,1064.0036087369422,1178.750318723844,-114.74670998690203,3613298.386721424,-3.175677669150901,32.62255680448797,29.446879135337074
Massachusetts,15,1237.005698005698,1344.4959967278082,-107.4902987221102,2542269.914442163,-4.228122990067962,52.8856510903888,48.65752810032083
Massachusetts,25,3462.01861348528,3853.3296445269416,-391.31103104166124,2720558.580424367,-14.383481166600076,141.6374443194632,127.25396315286314
Massachusetts,35,5413.028300094967,4557.4914069785655,855.5368931164011,2468285.4592744694,34.66118110049875,184.64199065201313,219.3031717525119
Massachusetts,45,9069.053751187084,9161.309245697368,-92.25549451028463,2528141.872689938,-3.6491423011844257,362.3732253581858,358.7240830570014
Massachusetts,55,21600.10750237417,19938.896220998613,1661.2112813755552,2669233.8021902805,62.23551043046221,746.9894995574178,809.2250099878801
Massachusetts,65,35098.18632478632,30457.05517855452,4641.131146231804,1959523.4613278576,236.84999122627366,1554.309288949034,1791.1592801753072
Massachusetts,75,46995.233998100666,41828.64995639172,5166.584041708949,1013682.3627652293,509.6847130313088,4126.406011670868,4636.090724702176
Massachusetts,85,68206.36220322887,69470.08756140064,-1263.7253581717623,503504.40999315534,-250.98595624791878,13797.314617829268,13546.32866158135
Michigan,0,2792,3028.0598705375637,-236.05987053756388,6062737.592060233,-3.893618467781092,49.9454219246288,46.051803456847715
Michigan,15,2889,2756.387177503087,132.6128224969131,3793441.168377823,3.4958449758592645,72.66191974928641,76.15776472514568
Michigan,25,6605,5954.986110821417,650.0138891785828,4126898.049281314,15.750665061662488,144.29690386605162,160.0475689277141
Michigan,35,9960,7619.724985291807,2340.275014708193,4189060.5947980834,55.86634429719908,181.89579293156737,237.76213722876648
Michigan,45,18249,16338.038816869017,1910.9611831309833,3934744.552361396,48.56633404534838,415.2248919707866,463.79122601613494
Michigan,55,43320,38728.23135009733,4591.768649902667,3935500.5537303216,116.67559404991805,984.0738381649626,1100.7494322148807
Michigan,65,69992,56672.51017687821,13319.489823121787,2963213.698836413,449.494743776058,1912.5353733054158,2362.0301170814737
Michigan,75,81860,68924.55203026155,12935.447969738456,1483395.015742642,872.0164104948468,4646.405798778782,5518.422209273628
Michigan,85,96815,93055.82941374001,3759.1705862599956,681474.3353867214,551.6232073694677,13655.074678774647,14206.697886144113
Minnesota,0,1374,1427.607632903847,-53.60763290384699,3525349.03559206,-1.520633343326356,40.49549756607544,38.97486422274909
Minnesota,15,1490,1250.6819006208914,239.31809937910853,2109852.7994524296,11.342881334717703,59.27815916567644,70.62104050039414
Minnesota,25,2990,2228.857500943898,761.1424990561022,2345055.83504449,32.45732948792078,95.04496514052562,127.5022946284464
Minnesota,35,4304,2956.8967211427257,1347.1032788572743,2402917.2614647504,56.06115951059082,123.05445420706185,179.11561371765265
Minnesota,45,6963,6415.083017087159,547.9169829128413,2043104.0616016428,26.817869594136816,313.9870913896675,340.80496098380434
Minnesota,55,17161,15423.043145217627,1737.9568547823726,2149913.5249828883,80.83845394647702,717.3796976480895,798.2181515945665
Minnesota,65,28051,23299.288675469194,4751.7113245308055,1578079.611909651,301.107199451155,1476.4330328857411,1777.5402323368962
Minnesota,75,37210,32374.358564120786,4835.6414358792135,781750.2751540041,618.5660036930076,4141.26602740793,4759.8320311009375
Minnesota,85,51403,51516.90934549388,-113.9093454938793,386522.1163586585,-29.470330589875346,13328.321243509576,13298.850912919701
Mississippi,0,1237.116107776885,1359.4722122764406,-122.35610449955558,1755337.5242984258,-6.970517225652026,77.44790921733386,70.47739199168184
Mississippi,15,1537.1302609619252,1207.349967559955,329.78029340197014,1163675.6673511295,28.339536750188117,103.75313340599803,132.09267015618613
Mississippi,25,2708.2485753003343,2078.6830781195717,629.5654971807628,1020435.4996577686,61.695765914837835,203.70548445410964,265.4012503689474
Mississippi,35,4530.421893689499,3230.1907026823355,1300.2311910071626,1121965.3305954826,115.88871380874714,287.90468070594596,403.79339451469315
Mississippi,45,7870.74609810938,6554.735709049581,1316.0103890597993,1120767.523613963,117.42046065148884,584.8434729723032,702.2639336237921
